,Customer,State,CustomerLifetimeValue,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,ClaimAmount,VehicleClass,VehicleSize
7188,LD63324,Arizona,3230.576665,Yes,Extended,College,1/5/11,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,207.75186000000002,Four-Door Car,Medsize
7189,LB29621,Oregon,9294.549509999999,No,Extended,Bachelor,1/22/11,Employed,F,21370,Rural,Married,77,1,35,0,2,Corporate Auto,Corporate L3,Offer2,Call Center,105.181202,Four-Door Car,Medsize
7190,XB43625,Arizona,2504.871709,No,Basic,Bachelor,1/10/11,Employed,F,66081,Rural,Single,64,31,92,1,1,Personal Auto,Personal L3,Offer1,Branch,42.029731,Four-Door Car,Small
7191,FI65786,Oregon,7081.690973999999,No,Extended,Master,2/1/11,Employed,F,93854,Suburban,Married,87,18,41,0,9,Corporate Auto,Corporate L2,Offer4,Web,417.6,Two-Door Car,Large
7192,ZC61874,Arizona,9560.049227,No,Extended,Doctor,2/3/11,Disabled,F,19429,Suburban,Married,122,18,21,0,9,Special Auto,Special L1,Offer1,Branch,683.45551,SUV,Small
7193,QA66968,California,6756.062790999999,No,Extended,Bachelor,1/31/11,Employed,F,46879,Urban,Married,86,3,62,2,3,Personal Auto,Personal L3,Offer1,Agent,324.944098,Four-Door Car,Medsize
7194,YQ98322,Oregon,5290.666331,No,Basic,Bachelor,1/4/11,Employed,M,36791,Suburban,Divorced,68,26,62,0,3,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,Medsize
7195,EN27946,California,8391.133455,No,Premium,High School or Below,2/17/11,Employed,M,40211,Suburban,Married,106,5,98,2,6,Personal Auto,Personal L2,Offer1,Call Center,710.740743,Two-Door Car,Small
7196,GT18396,Arizona,21151.2328,No,Extended,College,2/5/11,Employed,M,48642,Rural,Married,77,23,69,0,2,Personal Auto,Personal L2,Offer2,Branch,92.307736,Four-Door Car,Medsize
7197,KL43280,California,9264.327659999999,No,Premium,College,2/3/11,Employed,M,69063,Suburban,Married,115,12,65,0,3,Personal Auto,Personal L1,Offer1,Branch,552.0,Two-Door Car,Small
7198,DB93245,Arizona,2853.600347,No,Basic,Doctor,1/19/11,Employed,F,87455,Urban,Divorced,71,10,46,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,329.238904,Four-Door Car,Medsize
7199,SN53710,Washington,6245.443568,No,Extended,High School or Below,1/16/11,Employed,M,80101,Suburban,Single,79,16,8,0,3,Personal Auto,Personal L3,Offer3,Call Center,442.9167,Four-Door Car,Medsize
7200,IB82793,California,2129.063055,No,Basic,High School or Below,1/11/11,Unemployed,M,0,Suburban,Divorced,61,13,81,1,1,Corporate Auto,Corporate L3,Offer1,Agent,292.8,Four-Door Car,Medsize
7201,CT74097,Nevada,14789.61805,No,Extended,College,2/18/11,Employed,M,51817,Suburban,Divorced,129,20,78,4,2,Personal Auto,Personal L1,Offer1,Branch,712.8332839999999,SUV,Small
7202,HE20556,Arizona,5324.38786,No,Basic,Bachelor,1/18/11,Employed,F,31561,Suburban,Divorced,68,8,62,0,7,Personal Auto,Personal L3,Offer3,Web,326.4,Four-Door Car,Medsize
7203,RQ41621,Arizona,2862.729074,No,Basic,Doctor,2/21/11,Employed,F,64640,Urban,Divorced,73,5,94,2,1,Personal Auto,Personal L3,Offer3,Agent,327.912134,Four-Door Car,Medsize
7204,TB88830,California,8614.686004000001,No,Basic,Master,2/19/11,Employed,F,64220,Rural,Married,107,3,86,0,7,Personal Auto,Personal L2,Offer1,Branch,48.782626,SUV,Medsize
7205,LV94312,Oregon,4931.503095,No,Basic,College,2/14/11,Employed,M,33580,Suburban,Married,62,17,77,0,3,Corporate Auto,Corporate L3,Offer1,Agent,315.32622200000003,Four-Door Car,Medsize
7206,PT45842,Arizona,4642.020128,No,Basic,College,2/11/11,Unemployed,M,0,Suburban,Single,64,10,15,0,5,Personal Auto,Personal L3,Offer1,Web,770.254285,Two-Door Car,Small
7207,CV49750,Arizona,21423.63723,Yes,Basic,Bachelor,1/3/11,Unemployed,M,0,Suburban,Married,65,9,31,0,2,Personal Auto,Personal L3,Offer2,Agent,312.0,Two-Door Car,Medsize
7208,RB63074,Oregon,4858.067125,No,Basic,High School or Below,1/3/11,Unemployed,M,0,Suburban,Single,67,0,79,0,3,Personal Auto,Personal L1,Offer2,Branch,482.4,Four-Door Car,Medsize
7209,XX73066,Arizona,5261.101863,No,Basic,Master,2/2/11,Employed,M,43318,Rural,Married,66,35,28,0,5,Personal Auto,Personal L2,Offer2,Branch,48.936563,Four-Door Car,Medsize
7210,VN22337,California,3274.037562,No,Extended,College,2/7/11,Employed,F,83869,Urban,Married,81,10,23,0,1,Personal Auto,Personal L1,Offer1,Agent,348.186032,Four-Door Car,Medsize
7211,BA19651,California,6134.38779,No,Extended,High School or Below,1/1/11,Employed,M,43875,Urban,Divorced,78,18,33,0,5,Corporate Auto,Corporate L3,Offer3,Agent,289.468771,Four-Door Car,Medsize
7212,UX18122,Washington,3690.698916,No,Extended,Bachelor,1/17/11,Employed,F,59016,Suburban,Married,92,3,65,0,1,Corporate Auto,Corporate L1,Offer2,Web,441.6,Four-Door Car,Medsize
7213,HY46017,California,2776.772734,No,Basic,College,2/26/11,Employed,F,70793,Rural,Married,69,32,1,0,1,Personal Auto,Personal L3,Offer2,Web,62.625841,Four-Door Car,Large
7214,ZI95657,California,10972.06778,Yes,Extended,Doctor,1/18/11,Employed,M,24164,Suburban,Divorced,137,2,40,0,5,Personal Auto,Personal L3,Offer2,Agent,657.6,Sports Car,Medsize
7215,MK93363,Washington,4177.666255,No,Basic,Master,2/17/11,Employed,F,29133,Suburban,Married,104,27,76,0,1,Personal Auto,Personal L1,Offer2,Branch,499.2,Sports Car,Medsize
7216,UM26324,Washington,5838.89915,Yes,Basic,High School or Below,1/6/11,Employed,M,81082,Urban,Married,73,5,85,0,4,Corporate Auto,Corporate L3,Offer2,Agent,281.29590299999995,Four-Door Car,Large
7217,ZN18884,California,6462.22199,No,Basic,Bachelor,1/23/11,Unemployed,M,0,Suburban,Single,65,17,41,0,2,Corporate Auto,Corporate L2,Offer4,Call Center,312.0,Four-Door Car,Medsize
7218,PN18863,California,5109.50079,No,Basic,College,1/11/11,Employed,M,21277,Suburban,Divorced,66,1,42,0,9,Corporate Auto,Corporate L3,Offer2,Web,316.8,Four-Door Car,Medsize
7219,BK76340,California,8278.716567,No,Extended,High School or Below,2/7/11,Disabled,M,16924,Suburban,Single,226,23,69,0,1,Personal Auto,Personal L2,Offer1,Branch,1084.8,Luxury SUV,Medsize
7220,QZ83992,California,8682.234653,No,Basic,College,2/24/11,Medical Leave,M,10540,Suburban,Married,115,33,76,0,3,Corporate Auto,Corporate L1,Offer1,Agent,552.0,SUV,Medsize
7221,WE23159,Oregon,9415.901706999999,No,Extended,High School or Below,2/22/11,Unemployed,M,0,Suburban,Single,133,4,58,0,3,Special Auto,Special L2,Offer2,Agent,1361.993232,Sports Car,Small
7222,GA86186,Oregon,3230.576665,Yes,Extended,College,1/5/11,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Special Auto,Special L3,Offer2,Call Center,207.75186000000002,Four-Door Car,Medsize
7223,ZM24497,California,17019.1929,No,Extended,High School or Below,2/3/11,Employed,M,98623,Suburban,Married,211,17,69,0,9,Personal Auto,Personal L3,Offer4,Web,1012.8,Luxury SUV,Large
7224,EY97047,Oregon,2647.519741,Yes,Basic,College,2/20/11,Employed,M,37876,Urban,Single,69,13,15,0,1,Corporate Auto,Corporate L2,Offer2,Agent,300.056383,Four-Door Car,Medsize
7225,NW14895,Arizona,12883.11573,No,Basic,Bachelor,1/2/11,Employed,M,77469,Suburban,Divorced,109,2,98,1,2,Personal Auto,Personal L2,Offer1,Agent,757.170246,SUV,Small
7226,KS42294,California,20930.05217,No,Basic,College,1/14/11,Employed,F,30535,Rural,Married,66,22,18,0,2,Personal Auto,Personal L3,Offer2,Call Center,94.14229399999999,Four-Door Car,Small
7227,DQ50258,California,4814.350556,No,Basic,College,2/7/11,Unemployed,M,0,Suburban,Single,67,17,4,0,4,Personal Auto,Personal L3,Offer2,Agent,482.4,Four-Door Car,Medsize
7228,XK10881,Oregon,4836.892172,No,Basic,Bachelor,2/10/11,Employed,M,39310,Rural,Married,61,5,89,0,3,Personal Auto,Personal L3,Offer1,Agent,93.181865,Four-Door Car,Medsize
7229,LC20778,Nevada,18745.39592,No,Extended,Master,2/27/11,Medical Leave,F,27229,Suburban,Single,99,20,9,0,2,Personal Auto,Personal L2,Offer3,Agent,475.2,Four-Door Car,Small
7230,LH87004,Washington,17367.52612,No,Basic,College,1/5/11,Employed,M,41418,Suburban,Divorced,112,17,80,0,2,Personal Auto,Personal L3,Offer3,Branch,537.6,SUV,Small
7231,SZ17657,Oregon,9012.922138,No,Basic,College,1/18/11,Employed,F,67840,Rural,Married,112,34,56,0,5,Personal Auto,Personal L3,Offer2,Web,83.24000600000001,SUV,Small
7232,RI44399,California,5871.607022,No,Extended,Bachelor,1/28/11,Unemployed,F,0,Suburban,Single,80,24,20,0,7,Corporate Auto,Corporate L3,Offer1,Call Center,871.055266,Four-Door Car,Medsize
7233,RF73080,Oregon,5926.729379,Yes,Extended,College,1/25/11,Retired,M,23091,Suburban,Married,96,28,90,5,5,Personal Auto,Personal L3,Offer1,Agent,460.8,Four-Door Car,Medsize
7234,QA69109,Arizona,5453.709172,No,Basic,Master,2/16/11,Employed,F,69468,Urban,Married,67,2,3,0,3,Personal Auto,Personal L3,Offer2,Call Center,302.73359300000004,Four-Door Car,Medsize
7235,FK85203,California,9106.867749,No,Basic,High School or Below,1/7/11,Employed,M,74143,Suburban,Married,114,1,61,0,6,Personal Auto,Personal L3,Offer1,Branch,547.2,SUV,Medsize
7236,ET44462,Arizona,5013.136429,No,Extended,High School or Below,2/12/11,Employed,M,65165,Suburban,Married,126,14,18,1,1,Personal Auto,Personal L1,Offer2,Web,604.8,SUV,Medsize
7237,SK27185,California,6672.05628,No,Premium,College,1/16/11,Employed,F,50537,Rural,Married,165,10,35,0,1,Personal Auto,Personal L3,Offer1,Branch,60.005031,SUV,Medsize
7238,JW87443,Oregon,6521.368813,Yes,Extended,College,1/9/11,Employed,F,72608,Suburban,Married,82,26,19,3,8,Personal Auto,Personal L3,Offer2,Agent,393.6,Four-Door Car,Medsize
7239,OM37610,Nevada,13024.22378,No,Premium,High School or Below,1/20/11,Employed,F,26312,Suburban,Married,110,29,19,1,2,Personal Auto,Personal L3,Offer1,Web,565.837664,Four-Door Car,Medsize
7240,TJ58873,Oregon,2748.800067,No,Basic,High School or Below,1/14/11,Employed,M,56900,Urban,Married,68,11,34,0,1,Personal Auto,Personal L3,Offer3,Agent,304.115627,Four-Door Car,Medsize
7241,WE97690,Oregon,2803.5960800000003,No,Basic,Bachelor,2/16/11,Employed,F,60707,Urban,Married,70,2,24,0,1,Corporate Auto,Corporate L2,Offer2,Web,327.061103,Four-Door Car,Medsize
7242,HH99354,Oregon,7231.000787999999,No,Basic,Bachelor,1/24/11,Employed,M,67276,Urban,Married,61,7,74,0,2,Personal Auto,Personal L2,Offer2,Call Center,181.804443,Two-Door Car,Medsize
7243,UN90060,Oregon,8329.286254,No,Basic,High School or Below,1/19/11,Employed,F,30865,Rural,Married,104,33,31,0,7,Personal Auto,Personal L3,Offer1,Web,21.261834,SUV,Medsize
7244,BR76202,California,4626.801093,Yes,Basic,Master,1/16/11,Employed,F,79487,Suburban,Divorced,114,20,87,0,1,Personal Auto,Personal L2,Offer2,Branch,547.2,SUV,Medsize
7245,MO48960,California,6265.343299,Yes,Extended,Doctor,1/13/11,Unemployed,F,0,Suburban,Married,84,18,25,1,4,Personal Auto,Personal L2,Offer1,Agent,481.02578600000004,Four-Door Car,Medsize
7246,QG50480,Oregon,4504.1632899999995,No,Basic,College,1/19/11,Unemployed,M,0,Rural,Married,62,18,75,0,3,Personal Auto,Personal L3,Offer1,Agent,135.851316,Two-Door Car,Medsize
7247,RE73564,Oregon,11533.47722,No,Extended,Bachelor,2/14/11,Employed,F,41098,Urban,Married,96,3,15,0,2,Personal Auto,Personal L1,Offer1,Branch,250.05865699999998,Two-Door Car,Medsize
7248,EN32990,Arizona,5349.996572,No,Basic,College,1/4/11,Employed,F,89158,Urban,Single,67,34,71,0,6,Personal Auto,Personal L2,Offer1,Branch,272.195232,Four-Door Car,Medsize
7249,OO97388,Oregon,2855.6877050000003,No,Basic,Master,1/22/11,Employed,F,99612,Suburban,Married,70,14,20,0,1,Personal Auto,Personal L1,Offer2,Agent,336.0,Two-Door Car,Small
7250,JN66901,Nevada,6601.611299,No,Basic,High School or Below,2/8/11,Unemployed,M,0,Suburban,Single,194,22,79,0,1,Corporate Auto,Corporate L1,Offer4,Web,2306.508397,Luxury SUV,Medsize
7251,UI64573,Oregon,3470.1778159999994,No,Extended,High School or Below,1/23/11,Employed,F,94885,Rural,Married,86,18,10,3,1,Personal Auto,Personal L1,Offer2,Web,170.53213300000002,Four-Door Car,Medsize
7252,HJ64867,Arizona,5895.106386,No,Basic,College,2/5/11,Employed,F,78352,Rural,Divorced,74,33,3,0,7,Personal Auto,Personal L2,Offer4,Web,152.36548200000001,Two-Door Car,Medsize
7253,MT35297,Oregon,5065.935608,No,Basic,High School or Below,2/11/11,Employed,F,43460,Suburban,Married,63,4,18,0,3,Personal Auto,Personal L2,Offer3,Branch,302.4,Four-Door Car,Small
7254,VB69838,Oregon,41787.90343,Yes,Premium,High School or Below,1/31/11,Employed,F,46587,Suburban,Divorced,119,34,74,2,2,Personal Auto,Personal L3,Offer1,Call Center,571.2,Four-Door Car,Medsize
7255,JR34589,Nevada,4882.286714,No,Extended,High School or Below,2/10/11,Employed,F,21236,Rural,Married,123,3,12,0,1,Personal Auto,Personal L2,Offer2,Call Center,131.262395,SUV,Medsize
7256,EI85578,California,3837.615029,No,Basic,Bachelor,1/6/11,Unemployed,F,0,Rural,Married,106,15,30,0,1,Personal Auto,Personal L3,Offer3,Agent,117.22997099999999,SUV,Medsize
7257,DH85144,Oregon,2154.073997,No,Basic,College,1/12/11,Unemployed,M,0,Suburban,Single,65,11,52,0,1,Personal Auto,Personal L3,Offer2,Branch,312.0,Four-Door Car,Medsize
7258,HC31007,California,5049.118385,No,Basic,High School or Below,1/5/11,Unemployed,M,0,Suburban,Married,68,35,65,0,7,Personal Auto,Personal L2,Offer1,Agent,457.16981799999996,Four-Door Car,Medsize
7259,MT58123,California,13869.92705,Yes,Basic,College,1/21/11,Employed,M,28432,Suburban,Married,118,1,59,0,2,Corporate Auto,Corporate L2,Offer2,Branch,612.300581,SUV,Small
7260,GQ78238,Oregon,5213.3743,No,Extended,High School or Below,2/13/11,Employed,M,65167,Suburban,Married,131,22,85,0,1,Personal Auto,Personal L2,Offer2,Call Center,628.8,SUV,Medsize
7261,UO44449,Washington,4911.115538,No,Basic,College,1/26/11,Employed,F,33700,Urban,Married,62,26,72,0,3,Corporate Auto,Corporate L3,Offer1,Agent,274.114843,Four-Door Car,Medsize
7262,VK98618,Arizona,7751.855026,No,Basic,College,2/13/11,Unemployed,F,0,Suburban,Single,105,14,21,0,7,Personal Auto,Personal L3,Offer2,Agent,756.0,SUV,Large
7263,BG30513,California,25464.82059,Yes,Extended,College,2/1/11,Retired,F,13663,Suburban,Single,97,1,66,0,2,Personal Auto,Personal L2,Offer1,Branch,465.6,Four-Door Car,Small
7264,KD20203,Oregon,9472.956706,No,Extended,College,1/18/11,Unemployed,M,0,Suburban,Married,131,4,49,0,9,Corporate Auto,Corporate L2,Offer4,Agent,628.8,SUV,Small
7265,HR26088,Arizona,5926.957452000001,No,Extended,College,1/17/11,Unemployed,F,0,Suburban,Married,84,19,26,2,4,Personal Auto,Personal L2,Offer1,Branch,403.2,Four-Door Car,Medsize
7266,XD72019,Oregon,8470.043225,No,Extended,Bachelor,2/19/11,Unemployed,F,0,Suburban,Single,82,1,13,0,2,Personal Auto,Personal L2,Offer2,Web,479.31222599999995,Four-Door Car,Large
7267,XD82117,Arizona,8675.993821,No,Basic,College,1/18/11,Employed,F,65933,Urban,Married,108,23,16,0,5,Personal Auto,Personal L2,Offer3,Call Center,379.951464,SUV,Medsize
7268,CT47738,Oregon,18205.67367,No,Extended,College,1/10/11,Unemployed,F,0,Suburban,Divorced,128,11,57,0,2,Corporate Auto,Corporate L3,Offer1,Branch,614.4,Sports Car,Medsize
7269,NY30370,Washington,2618.3261829999997,No,Basic,High School or Below,1/17/11,Employed,M,28663,Suburban,Married,66,23,34,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,430.60448899999994,Two-Door Car,Medsize
7270,EH69733,Arizona,3349.6392739999997,No,Extended,Bachelor,1/27/11,Employed,M,78092,Urban,Married,84,34,13,0,1,Corporate Auto,Corporate L2,Offer2,Branch,344.015386,Four-Door Car,Medsize
7271,QV89210,Nevada,5979.724161,Yes,Extended,High School or Below,2/7/11,Employed,F,57693,Suburban,Divorced,76,16,56,0,3,Corporate Auto,Corporate L3,Offer2,Agent,547.2,Four-Door Car,Medsize
7272,QK90365,Oregon,16301.9676,Yes,Extended,Master,2/17/11,Retired,F,19614,Suburban,Married,85,21,32,0,2,Personal Auto,Personal L3,Offer2,Agent,574.024018,Two-Door Car,Medsize
7273,UR67446,California,7882.987485,No,Extended,High School or Below,2/21/11,Employed,F,23235,Suburban,Married,99,28,71,0,4,Personal Auto,Personal L3,Offer2,Call Center,587.656629,Four-Door Car,Medsize
7274,FJ76376,California,7748.811,No,Basic,Bachelor,1/20/11,Employed,M,79528,Urban,Married,64,2,39,0,2,Personal Auto,Personal L2,Offer2,Agent,175.42902800000002,Two-Door Car,Medsize
7275,ZI85739,California,15860.035909999999,No,Extended,Master,2/25/11,Unemployed,F,0,Rural,Married,136,10,41,0,2,Personal Auto,Personal L1,Offer1,Branch,46.098963,SUV,Small
7276,AM72411,Oregon,2279.696801,No,Basic,High School or Below,2/21/11,Medical Leave,M,23253,Suburban,Divorced,61,20,49,0,1,Personal Auto,Personal L1,Offer2,Branch,292.8,Two-Door Car,Medsize
7277,IC77855,California,15272.79977,No,Basic,College,2/16/11,Employed,M,40571,Urban,Married,100,19,56,2,2,Personal Auto,Personal L1,Offer4,Branch,361.78891699999997,SUV,Medsize
7278,ZM70632,California,5498.753121,No,Extended,Bachelor,1/19/11,Employed,F,60668,Urban,Married,138,18,92,0,1,Personal Auto,Personal L3,Offer3,Branch,553.699596,SUV,Medsize
7279,JM59803,California,5743.403321,No,Basic,Doctor,1/23/11,Employed,M,61776,Urban,Divorced,73,9,61,3,6,Personal Auto,Personal L2,Offer3,Agent,343.278996,Two-Door Car,Medsize
7280,KG84303,California,3942.9172840000006,No,Extended,Master,1/29/11,Employed,M,38820,Suburban,Married,99,29,59,0,1,Personal Auto,Personal L3,Offer2,Call Center,547.619785,Four-Door Car,Small
7281,OJ37666,California,2503.603127,No,Basic,Bachelor,2/3/11,Employed,F,47285,Suburban,Married,63,7,3,0,1,Personal Auto,Personal L3,Offer4,Call Center,302.4,Four-Door Car,Medsize
7282,VV49688,Oregon,4558.592305,No,Basic,High School or Below,1/31/11,Unemployed,M,0,Suburban,Single,62,13,21,0,8,Corporate Auto,Corporate L2,Offer2,Call Center,446.4,Four-Door Car,Medsize
7283,KH55886,Oregon,67907.2705,No,Premium,Bachelor,2/5/11,Employed,M,78310,Rural,Married,192,34,18,1,2,Personal Auto,Personal L1,Offer1,Agent,151.711475,Sports Car,Medsize
7284,QZ70160,Nevada,2396.6723039999997,No,Basic,College,1/18/11,Medical Leave,F,26222,Suburban,Married,62,23,18,0,1,Personal Auto,Personal L2,Offer1,Branch,297.6,Four-Door Car,Medsize
7285,FU51754,Arizona,5568.947534,Yes,Extended,High School or Below,1/1/11,Unemployed,M,0,Suburban,Single,79,21,53,1,7,Personal Auto,Personal L2,Offer1,Agent,407.44023799999997,Two-Door Car,Medsize
7286,KY48450,Oregon,7334.517166,No,Basic,College,1/9/11,Employed,F,83926,Rural,Married,181,31,88,0,1,Personal Auto,Personal L1,Offer3,Agent,124.447153,Luxury Car,Medsize
7287,ZG18090,California,7150.111338,No,Extended,Master,2/19/11,Employed,M,24124,Suburban,Married,91,24,52,0,3,Corporate Auto,Corporate L1,Offer3,Agent,436.8,Four-Door Car,Medsize
7288,UI99151,Nevada,12023.75062,No,Basic,High School or Below,1/24/11,Medical Leave,M,28879,Suburban,Married,106,6,9,0,2,Personal Auto,Personal L3,Offer2,Web,763.2,Sports Car,Medsize
7289,VB59276,Oregon,4018.8849299999997,No,Basic,Bachelor,1/30/11,Unemployed,M,0,Suburban,Married,112,26,27,0,1,Corporate Auto,Corporate L2,Offer3,Web,544.250322,SUV,Medsize
7290,CJ64468,Oregon,4770.550911,Yes,Basic,College,2/1/11,Medical Leave,F,12964,Suburban,Single,65,2,37,0,4,Personal Auto,Personal L2,Offer1,Web,362.77454500000005,Two-Door Car,Medsize
7291,GM61951,Nevada,29297.33082,No,Basic,High School or Below,2/26/11,Unemployed,F,0,Suburban,Single,115,22,65,0,2,Personal Auto,Personal L3,Offer2,Agent,1251.0427949999998,SUV,Small
7292,BO15959,Washington,27929.964410000004,No,Extended,College,2/16/11,Employed,F,88105,Suburban,Married,86,5,26,0,2,Personal Auto,Personal L3,Offer1,Agent,412.8,Four-Door Car,Medsize
7293,ZK50586,Oregon,2899.922473,No,Basic,College,2/9/11,Employed,F,66524,Urban,Married,74,15,8,4,1,Personal Auto,Personal L3,Offer4,Agent,238.517525,Two-Door Car,Medsize
7294,DM22923,Oregon,2331.325089,No,Basic,Bachelor,2/22/11,Disabled,M,27398,Suburban,Single,68,4,39,1,1,Personal Auto,Personal L3,Offer2,Branch,326.4,Four-Door Car,Medsize
7295,DQ58142,Arizona,8561.561976,No,Basic,High School or Below,1/8/11,Employed,M,37759,Suburban,Married,108,9,51,0,5,Corporate Auto,Corporate L3,Offer4,Web,518.4,SUV,Medsize
7296,YW47108,California,11280.72641,No,Extended,College,2/19/11,Employed,M,45743,Suburban,Married,96,15,81,0,2,Personal Auto,Personal L3,Offer1,Agent,673.780804,Four-Door Car,Medsize
7297,DS62172,Oregon,2764.024716,No,Basic,Bachelor,2/11/11,Employed,F,54183,Suburban,Divorced,70,1,91,0,1,Personal Auto,Personal L3,Offer1,Web,336.0,Four-Door Car,Large
7298,VL58402,Washington,2580.849899,Yes,Basic,College,2/9/11,Employed,M,46900,Suburban,Married,66,13,59,0,1,Personal Auto,Personal L2,Offer2,Web,316.8,Four-Door Car,Medsize
7299,YV82597,Nevada,10856.01489,No,Extended,Doctor,1/30/11,Employed,F,59803,Rural,Married,90,21,0,0,2,Corporate Auto,Corporate L2,Offer2,Agent,22.75546,Two-Door Car,Medsize
7300,FN33339,Oregon,4150.836913,No,Premium,High School or Below,2/8/11,Employed,F,53787,Suburban,Married,104,20,77,0,1,Corporate Auto,Corporate L2,Offer1,Agent,666.0920150000001,Four-Door Car,Medsize
7301,UZ97486,California,16979.79757,Yes,Basic,Bachelor,1/17/11,Employed,M,35095,Suburban,Divorced,73,25,56,0,2,Corporate Auto,Corporate L2,Offer2,Call Center,525.6,Two-Door Car,Small
7302,LL92275,California,5028.739297,No,Basic,College,1/22/11,Unemployed,F,0,Urban,Married,67,21,60,0,5,Personal Auto,Personal L3,Offer4,Web,216.196521,Four-Door Car,Medsize
